key,status,severity,repair_bucket,real_divergence,suspicious_perfect_match,findings,raw_changed_ratio,mean_abs_diff,ssim,odiff_pct,max_bbox_delta_px,largest_region_ratio,canonical_file,actual_file,panel_path
suite:dbt-library@dark,FAIL,medium,VISUAL_STYLE_REVIEW,True,False,"raw_pixel_delta,qa_missed_raw_or_layout",0.14219,0.04286,0.2943,4.03,16,0.001722,qa\_mockup_canonical\suite-dbt-library-dark-960x600.png,qa\_captures_v8\suite-dbt-library-dark-960x600.png,reports\qa\dbt_library_compare_font_probe\panels\suite_dbt-library_dark.png
suite:dbt-library@light,FAIL,medium,VISUAL_STYLE_REVIEW,True,False,"raw_pixel_delta,qa_missed_raw_or_layout",0.13243,0.04211,0.30976,3.84,14,0.005872,qa\_mockup_canonical\suite-dbt-library-light-960x600.png,qa\_captures_v8\suite-dbt-library-light-960x600.png,reports\qa\dbt_library_compare_font_probe\panels\suite_dbt-library_light.png
