key,status,severity,repair_bucket,real_divergence,suspicious_perfect_match,findings,raw_changed_ratio,mean_abs_diff,ssim,odiff_pct,max_bbox_delta_px,largest_region_ratio,canonical_file,actual_file,panel_path
suite:registro-step3-filled@light,PASS,none,NONE,False,False,,0.05825,0.02694,0.42637,1.95,1,0.007774,qa\_mockup_canonical\suite-registro-step3-filled-light-960x600.png,qa\_captures_v8\suite-registro-step3-filled-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\handoff_false_pass_audit\20260630_113720\suite_registro-step3-filled_light\layered\panels\suite_registro-step3-filled_light.png
