app,view,theme,resolution,status,ssim,ssim_method,mean_abs_diff,max_abs_diff,changed_pixel_ratio,size_mismatch,acceptance_failures,capture_status,capture_technical_valid,capture_state_valid,capture_evidence_flags,target_file,actual_file,diff_file
suite,registro-step2-distortions,dark,960x600,FAIL,0.73809,skimage,0.05666,0.84314,0.29762,False,"ssim<0.92,mad>0.035,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-registro-step2-distortions-dark-960x600.png,qa/_captures_v8_fresh/suite-registro-step2-distortions-dark-960x600.png,qa/_fidelity_fresh/suite-registro-step2-distortions-dark-960x600-diff.png
suite,registro-step2-distortions,light,960x600,FAIL,0.76346,skimage,0.07162,0.82353,0.58804,False,"ssim<0.92,mad>0.035,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-registro-step2-distortions-light-960x600.png,qa/_captures_v8_fresh/suite-registro-step2-distortions-light-960x600.png,qa/_fidelity_fresh/suite-registro-step2-distortions-light-960x600-diff.png
suite,registro-step3-filled,dark,960x600,FAIL,0.78784,skimage,0.04714,0.83922,0.154,False,"ssim<0.92,mad>0.035,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-registro-step3-filled-dark-960x600.png,qa/_captures_v8_fresh/suite-registro-step3-filled-dark-960x600.png,qa/_fidelity_fresh/suite-registro-step3-filled-dark-960x600-diff.png
suite,registro-step3-filled,light,960x600,FAIL,0.801,skimage,0.07195,0.81569,0.64688,False,"ssim<0.92,mad>0.035,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-registro-step3-filled-light-960x600.png,qa/_captures_v8_fresh/suite-registro-step3-filled-light-960x600.png,qa/_fidelity_fresh/suite-registro-step3-filled-light-960x600-diff.png
suite,registro-success,dark,960x600,FAIL,0.82459,skimage,0.04644,0.83137,0.15556,False,"ssim<0.92,mad>0.035,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-registro-success-dark-960x600.png,qa/_captures_v8_fresh/suite-registro-success-dark-960x600.png,qa/_fidelity_fresh/suite-registro-success-dark-960x600-diff.png
suite,registro-success,light,960x600,FAIL,0.84483,skimage,0.06457,0.81176,0.6508,False,"ssim<0.92,mad>0.035,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-registro-success-light-960x600.png,qa/_captures_v8_fresh/suite-registro-success-light-960x600.png,qa/_fidelity_fresh/suite-registro-success-light-960x600-diff.png
suite,respiracion,dark,960x600,FAIL,0.8528,skimage,0.02848,0.83529,0.11557,False,"ssim<0.92,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-respiracion-dark-960x600.png,qa/_captures_v8_fresh/suite-respiracion-dark-960x600.png,qa/_fidelity_fresh/suite-respiracion-dark-960x600-diff.png
suite,respiracion,light,960x600,FAIL,0.86717,skimage,0.03309,0.81176,0.19801,False,"ssim<0.92,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-respiracion-light-960x600.png,qa/_captures_v8_fresh/suite-respiracion-light-960x600.png,qa/_fidelity_fresh/suite-respiracion-light-960x600-diff.png
suite,respiracion-paused,dark,960x600,FAIL,0.85211,skimage,0.02843,0.83529,0.11823,False,"ssim<0.92,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-respiracion-paused-dark-960x600.png,qa/_captures_v8_fresh/suite-respiracion-paused-dark-960x600.png,qa/_fidelity_fresh/suite-respiracion-paused-dark-960x600-diff.png
suite,respiracion-paused,light,960x600,FAIL,0.86626,skimage,0.03288,0.81176,0.19594,False,"ssim<0.92,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-respiracion-paused-light-960x600.png,qa/_captures_v8_fresh/suite-respiracion-paused-light-960x600.png,qa/_fidelity_fresh/suite-respiracion-paused-light-960x600-diff.png
suite,respiracion-preset-10min,dark,960x600,FAIL,0.85276,skimage,0.02857,0.83529,0.1157,False,"ssim<0.92,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-respiracion-preset-10min-dark-960x600.png,qa/_captures_v8_fresh/suite-respiracion-preset-10min-dark-960x600.png,qa/_fidelity_fresh/suite-respiracion-preset-10min-dark-960x600-diff.png
suite,respiracion-preset-10min,light,960x600,FAIL,0.86717,skimage,0.03324,0.81176,0.19792,False,"ssim<0.92,changed>0.08",CAPTURED_VALID,True,True,,qa/_mockup_targets/suite-respiracion-preset-10min-light-960x600.png,qa/_captures_v8_fresh/suite-respiracion-preset-10min-light-960x600.png,qa/_fidelity_fresh/suite-respiracion-preset-10min-light-960x600-diff.png
