producto,vista,estado,tema,resolucion,receta,captura,inspeccion_manual,resultado,deuda_pendiente
suite,avisos-search,Avisos con busqueda,light,960x600,navigate:avisos > call:_avisos_search > drain:6 > capture:avisos-search,suite-avisos-search-light-960x600.png,pendiente,pendiente,requiere inspeccion manual
