key,status,severity,repair_bucket,real_divergence,suspicious_perfect_match,findings,raw_changed_ratio,mean_abs_diff,ssim,odiff_pct,max_bbox_delta_px,largest_region_ratio,canonical_file,actual_file,panel_path
hub:detalle-plan-timer@light,PASS,none,NONE,False,False,,0.09323,0.03196,0.68858,2.48,15,0.00745,qa\_mockup_canonical\hub-detalle-plan-timer-light-960x600.png,qa\_captures_v8\hub-detalle-plan-timer-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\handoff_false_pass_audit\20260630_113720\hub_detalle-plan-timer_light\layered\panels\hub_detalle-plan-timer_light.png
