key,status,severity,repair_bucket,real_divergence,suspicious_perfect_match,findings,raw_changed_ratio,mean_abs_diff,ssim,odiff_pct,max_bbox_delta_px,largest_region_ratio,canonical_file,actual_file,panel_path
suite:dbt-practice-check-facts@dark,PASS,none,NONE,False,False,,0.0704,0.01892,0.62524,1.05,16,0.002821,qa\_mockup_canonical\suite-dbt-practice-check-facts-dark-960x600.png,qa\_captures_v8\suite-dbt-practice-check-facts-dark-960x600.png,
