key,status,severity,repair_bucket,real_divergence,suspicious_perfect_match,findings,raw_changed_ratio,mean_abs_diff,ssim,odiff_pct,max_bbox_delta_px,largest_region_ratio,canonical_file,actual_file,panel_path
hub:detalle-plan-activacion@dark,PASS,none,NONE,False,False,,0.0946,0.03357,0.59221,3.27,16,0.010868,qa\_mockup_canonical\hub-detalle-plan-activacion-dark-960x600.png,qa\_captures_v8\hub-detalle-plan-activacion-dark-960x600.png,reports\qa\codex_audit_hub_detail_plan_anchors_after_activacion_dark_final\panels\hub_detalle-plan-activacion_dark.png
hub:detalle-plan-rutina@dark,PASS,none,NONE,False,False,,0.08915,0.03087,0.62068,2.74,16,0.008,qa\_mockup_canonical\hub-detalle-plan-rutina-dark-960x600.png,qa\_captures_v8\hub-detalle-plan-rutina-dark-960x600.png,reports\qa\codex_audit_hub_detail_plan_anchors_after_activacion_dark_final\panels\hub_detalle-plan-rutina_dark.png
hub:detalle-plan-rutina@light,PASS,none,NONE,False,False,,0.08626,0.03128,0.64443,2.62,15,0.007854,qa\_mockup_canonical\hub-detalle-plan-rutina-light-960x600.png,qa\_captures_v8\hub-detalle-plan-rutina-light-960x600.png,reports\qa\codex_audit_hub_detail_plan_anchors_after_activacion_dark_final\panels\hub_detalle-plan-rutina_light.png
hub:detalle-plan-timer@light,PASS,none,NONE,False,False,,0.09737,0.0348,0.62658,2.92,15,0.007854,qa\_mockup_canonical\hub-detalle-plan-timer-light-960x600.png,qa\_captures_v8\hub-detalle-plan-timer-light-960x600.png,reports\qa\codex_audit_hub_detail_plan_anchors_after_activacion_dark_final\panels\hub_detalle-plan-timer_light.png
hub:detalle@dark,PASS,none,NONE,False,False,,0.09669,0.03333,0.59363,2.96,16,0.008,qa\_mockup_canonical\hub-detalle-dark-960x600.png,qa\_captures_v8\hub-detalle-dark-960x600.png,reports\qa\codex_audit_hub_detail_plan_anchors_after_activacion_dark_final\panels\hub_detalle_dark.png
hub:detalle@light,PASS,none,NONE,False,False,,0.09409,0.03419,0.61815,2.89,15,0.007854,qa\_mockup_canonical\hub-detalle-light-960x600.png,qa\_captures_v8\hub-detalle-light-960x600.png,reports\qa\codex_audit_hub_detail_plan_anchors_after_activacion_dark_final\panels\hub_detalle_light.png
