producto,vista,estado,tema,resolucion,receta,captura,inspeccion_manual,resultado,deuda_pendiente
suite,avisos-today,Avisos filtro Hoy,light,960x600,navigate:avisos > call:_avisos_filter_hoy > drain:6 > capture:avisos-today,suite-avisos-today-light-960x600.png,pendiente,pendiente,requiere inspeccion manual
