key,status,severity,repair_bucket,real_divergence,suspicious_perfect_match,findings,raw_changed_ratio,mean_abs_diff,ssim,odiff_pct,max_bbox_delta_px,largest_region_ratio,canonical_file,actual_file,panel_path
suite:recuperar-acceso@dark,FAIL,medium,STATE_RECIPE_OR_PRODUCT_FIX,True,False,"raw_pixel_delta,state_or_recipe_suspect,qa_missed_raw_or_layout",0.10312,0.02401,0.58241,2.08,16,0.004022,qa\_mockup_canonical\suite-recuperar-acceso-dark-520x600.png,qa\_captures_v8\suite-recuperar-acceso-dark-520x600.png,reports\qa\layered_visual_compare_onboarding_dark_item\panels\suite_recuperar-acceso_dark.png
