key,status,severity,repair_bucket,real_divergence,suspicious_perfect_match,findings,raw_changed_ratio,mean_abs_diff,ssim,odiff_pct,max_bbox_delta_px,largest_region_ratio,canonical_file,actual_file,panel_path
hub:pacientes@light,FAIL,high,LAYOUT_FIX,True,False,"raw_pixel_delta,layout_drift,qa_missed_raw_or_layout",0.32932,0.05985,0.12344,4.67,86,0.329321,qa\_mockup_canonical\hub-pacientes-light-960x600.png,qa\_captures_v8\hub-pacientes-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\handoff_false_pass_audit\20260630_113720\hub_pacientes_light\layered\panels\hub_pacientes_light.png
