app,view,file_view,screen,state,theme,resolution,capture,file
hub,detalle-resumen-ia,detalle-resumen-ia-0,detalle,,dark,480x325,modal,qa\_mockup_targets\hub-detalle-resumen-ia-0-dark-480x325.png
