producto,vista,estado,tema,resolucion,receta,captura,inspeccion_manual,resultado,deuda_pendiente
suite,registro-step3-filled,TCC paso 3 - Respuesta llena,light,960x600,navigate:registro > call:_tcc_prepare_step > drain:4 > capture:registro-step3-filled,suite-registro-step3-filled-light-960x600.png,pendiente,pendiente,requiere inspeccion manual
